vehicle_id,p_start,p_temp,p_end,pre_routes,pre_regions,freq,label
533,"(116.33257, 39.8473)","(116.46518, 39.80823)","(116.44453, 39.95906)","('south_3rd_ring', 'santaishan', 'north_3rd_ring')","('万泉寺村_fengtai', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.33257, 39.8473)","(116.46518, 39.80823)","(116.34208, 39.96645)","('south_3rd_ring', 'santaishan', '北三环西路')","('万泉寺村_fengtai', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.36484, 39.84922)","(116.36499, 39.84581)","(116.46518, 39.80823)","('majiabao_west_avenue', 'west_majiapu', 'santaishan')","('右安门村_fengtai', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.36484, 39.84922)","(116.36499, 39.84581)","(116.45465, 39.86367)","('majiabao_west_avenue', 'west_majiapu', 'empty')","('右安门村_fengtai', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.36484, 39.84922)","(116.36499, 39.84581)","(116.44453, 39.95906)","('majiabao_west_avenue', 'west_majiapu', 'north_3rd_ring')","('右安门村_fengtai', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.36484, 39.84922)","(116.36499, 39.84581)","(116.34208, 39.96645)","('majiabao_west_avenue', 'west_majiapu', '北三环西路')","('右安门村_fengtai', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.36484, 39.84922)","(116.46518, 39.80823)","(116.45465, 39.86367)","('majiabao_west_avenue', 'santaishan', 'empty')","('右安门村_fengtai', 'yizhuang_daxing', 'shilihe_chaoyang')",9,True
533,"(116.36484, 39.84922)","(116.46518, 39.80823)","(116.44453, 39.95906)","('majiabao_west_avenue', 'santaishan', 'north_3rd_ring')","('右安门村_fengtai', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.36484, 39.84922)","(116.46518, 39.80823)","(116.34208, 39.96645)","('majiabao_west_avenue', 'santaishan', '北三环西路')","('右安门村_fengtai', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.36433, 39.83178)","(116.46518, 39.80823)","('west_majiapu', 'west_majiapu', 'santaishan')","('右安门村_fengtai', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.36499, 39.84581)","(116.36433, 39.83178)","(116.45465, 39.86367)","('west_majiapu', 'west_majiapu', 'empty')","('右安门村_fengtai', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.36433, 39.83178)","(116.44453, 39.95906)","('west_majiapu', 'west_majiapu', 'north_3rd_ring')","('右安门村_fengtai', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.36433, 39.83178)","(116.34208, 39.96645)","('west_majiapu', 'west_majiapu', '北三环西路')","('右安门村_fengtai', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.39969, 39.83082)","(116.46518, 39.80823)","('west_majiapu', '南四环中路', 'santaishan')","('右安门村_fengtai', 'dahongmen_fengtai', 'yizhuang_daxing')",9,True
533,"(116.36499, 39.84581)","(116.39969, 39.83082)","(116.45465, 39.86367)","('west_majiapu', '南四环中路', 'empty')","('右安门村_fengtai', 'dahongmen_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.39969, 39.83082)","(116.44453, 39.95906)","('west_majiapu', '南四环中路', 'north_3rd_ring')","('右安门村_fengtai', 'dahongmen_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.39969, 39.83082)","(116.34208, 39.96645)","('west_majiapu', '南四环中路', '北三环西路')","('右安门村_fengtai', 'dahongmen_fengtai', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.46518, 39.80824000000001)","('west_majiapu', 'santaishan', 'santaishan')","('右安门村_fengtai', 'yizhuang_daxing', 'yizhuang_daxing')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.4554, 39.88687)","('west_majiapu', 'santaishan', '东三环中路')","('右安门村_fengtai', 'yizhuang_daxing', 'nanmofang_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.45567, 39.94392)","('west_majiapu', 'santaishan', 'e_3rd_ring')","('右安门村_fengtai', 'yizhuang_daxing', 'jiangtai_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.42394, 39.96824)","('west_majiapu', 'santaishan', '北三环东路')","('右安门村_fengtai', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.40212, 39.96766)","('west_majiapu', 'santaishan', '北三环中路')","('右安门村_fengtai', 'yizhuang_daxing', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.36231, 39.9666)","('west_majiapu', 'santaishan', '北太平庄路')","('右安门村_fengtai', 'yizhuang_daxing', 'huayuanlu_subdistrict_haidian')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.30233, 39.95884)","('west_majiapu', 'santaishan', '苏州桥')","('右安门村_fengtai', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.3959, 39.96486)","('west_majiapu', 'santaishan', 'anhua')","('右安门村_fengtai', 'yizhuang_daxing', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.4021, 39.94598)","('west_majiapu', 'santaishan', 'inner_andingmen_str')","('右安门村_fengtai', 'yizhuang_daxing', 'none_dongcheng')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.44404, 39.93969)","('west_majiapu', 'santaishan', 'dongzhimen_outer_street')","('右安门村_fengtai', 'yizhuang_daxing', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.48373, 39.97688)","('west_majiapu', 'santaishan', 'jiuxianqiao')","('右安门村_fengtai', 'yizhuang_daxing', 'jiangtai_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.46518, 39.80823)","(116.48963, 39.99506)","('west_majiapu', 'santaishan', 'jingmi')","('右安门村_fengtai', 'yizhuang_daxing', 'dongxindian_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.45465, 39.86367)","(116.30231, 39.94202)","('west_majiapu', 'empty', '紫竹院路')","('右安门村_fengtai', 'shilihe_chaoyang', 'sijiqing_haidian')",9,True
533,"(116.36499, 39.84581)","(116.45465, 39.86367)","(116.30008, 39.9441)","('west_majiapu', 'empty', 'empty')","('右安门村_fengtai', 'shilihe_chaoyang', '兰靛厂村_haidian')",9,True
533,"(116.36499, 39.84581)","(116.45465, 39.86367)","(116.48373, 39.97688)","('west_majiapu', 'empty', 'jiuxianqiao')","('右安门村_fengtai', 'shilihe_chaoyang', 'jiangtai_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.45465, 39.86367)","(116.48963, 39.99506)","('west_majiapu', 'empty', 'jingmi')","('右安门村_fengtai', 'shilihe_chaoyang', 'dongxindian_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.4554, 39.88687)","(116.44453, 39.95906)","('west_majiapu', '东三环中路', 'north_3rd_ring')","('右安门村_fengtai', 'nanmofang_chaoyang', 'taiyanggong_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.4554, 39.88687)","(116.34208, 39.96645)","('west_majiapu', '东三环中路', '北三环西路')","('右安门村_fengtai', 'nanmofang_chaoyang', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.45567, 39.94392)","(116.44453, 39.95906)","('west_majiapu', 'e_3rd_ring', 'north_3rd_ring')","('右安门村_fengtai', 'jiangtai_chaoyang', 'taiyanggong_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.45567, 39.94392)","(116.34208, 39.96645)","('west_majiapu', 'e_3rd_ring', '北三环西路')","('右安门村_fengtai', 'jiangtai_chaoyang', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.34208, 39.96645)","('west_majiapu', 'north_3rd_ring', '北三环西路')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.34457, 39.96621)","('west_majiapu', 'north_3rd_ring', 'north_3rd_ring')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.3959, 39.96486)","('west_majiapu', 'north_3rd_ring', 'anhua')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.4021, 39.94598)","('west_majiapu', 'north_3rd_ring', 'inner_andingmen_str')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'none_dongcheng')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.44404, 39.93969)","('west_majiapu', 'north_3rd_ring', 'dongzhimen_outer_street')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.48373, 39.97688)","('west_majiapu', 'north_3rd_ring', 'jiuxianqiao')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'jiangtai_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.44453, 39.95906)","(116.48963, 39.99506)","('west_majiapu', 'north_3rd_ring', 'jingmi')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'dongxindian_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.42394, 39.96824)","(116.34208, 39.96645)","('west_majiapu', '北三环东路', '北三环西路')","('右安门村_fengtai', 'taiyanggong_chaoyang', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.40212, 39.96766)","(116.34208, 39.96645)","('west_majiapu', '北三环中路', '北三环西路')","('右安门村_fengtai', 'none_chaoyang', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.36231, 39.9666)","(116.34208, 39.96645)","('west_majiapu', '北太平庄路', '北三环西路')","('右安门村_fengtai', 'huayuanlu_subdistrict_haidian', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.34208, 39.96645)","(116.30907, 39.96329)","('west_majiapu', '北三环西路', '北三环西路')","('右安门村_fengtai', 'none_haidian', 'none_haidian')",9,True
533,"(116.36499, 39.84581)","(116.34208, 39.96645)","(116.3959, 39.96486)","('west_majiapu', '北三环西路', 'anhua')","('右安门村_fengtai', 'none_haidian', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.34208, 39.96645)","(116.4021, 39.94598)","('west_majiapu', '北三环西路', 'inner_andingmen_str')","('右安门村_fengtai', 'none_haidian', 'none_dongcheng')",9,True
533,"(116.36499, 39.84581)","(116.34208, 39.96645)","(116.44404, 39.93969)","('west_majiapu', '北三环西路', 'dongzhimen_outer_street')","('右安门村_fengtai', 'none_haidian', 'none_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.34208, 39.96645)","(116.48373, 39.97688)","('west_majiapu', '北三环西路', 'jiuxianqiao')","('右安门村_fengtai', 'none_haidian', 'jiangtai_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.34208, 39.96645)","(116.48963, 39.99506)","('west_majiapu', '北三环西路', 'jingmi')","('右安门村_fengtai', 'none_haidian', 'dongxindian_chaoyang')",9,True
533,"(116.36499, 39.84581)","(116.30231, 39.94202)","(116.30008, 39.9441)","('west_majiapu', '紫竹院路', 'empty')","('右安门村_fengtai', 'sijiqing_haidian', '兰靛厂村_haidian')",9,True
533,"(116.39969, 39.83082)","(116.46518, 39.80823)","(116.45465, 39.86367)","('南四环中路', 'santaishan', 'empty')","('dahongmen_fengtai', 'yizhuang_daxing', 'shilihe_chaoyang')",9,True
533,"(116.39969, 39.83082)","(116.46518, 39.80823)","(116.44453, 39.95906)","('南四环中路', 'santaishan', 'north_3rd_ring')","('dahongmen_fengtai', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.39969, 39.83082)","(116.46518, 39.80823)","(116.34208, 39.96645)","('南四环中路', 'santaishan', '北三环西路')","('dahongmen_fengtai', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.39969, 39.83082)","(116.45465, 39.86367)","(116.44453, 39.95906)","('南四环中路', 'empty', 'north_3rd_ring')","('dahongmen_fengtai', 'shilihe_chaoyang', 'taiyanggong_chaoyang')",9,True
533,"(116.47761, 39.8481)","(116.45465, 39.86367)","(116.48469, 39.95794)","('dayangfang', 'empty', 'jiuxianqiao_south')","('shiba_lidian_chaoyang', 'shilihe_chaoyang', 'jiangtai_chaoyang')",10,True
533,"(116.47761, 39.8481)","(116.45465, 39.86367)","(116.49001, 39.96759)","('dayangfang', 'empty', 'ba_river_north')","('shiba_lidian_chaoyang', 'shilihe_chaoyang', 'jiangtai_chaoyang')",10,True
533,"(116.47761, 39.8481)","(116.45465, 39.86367)","(116.50582, 40.0105)","('dayangfang', 'empty', '京密路')","('shiba_lidian_chaoyang', 'shilihe_chaoyang', 'beigao_chaoyang')",10,True
533,"(116.34208, 39.96645)","(116.34457, 39.96621)","(116.45864, 39.94867)","('北三环西路', 'north_3rd_ring', 'empty')","('none_haidian', 'none_haidian', 'jiangtai_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.47546, 39.98187)","(116.46711, 39.98956)","('liangmaqiao', 'jingmi', '广顺南大街')","('jiangtai_chaoyang', 'jiangtai_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.51654, 40.02275)","(116.53272, 40.04993)","('liangmaqiao', '京密路', '京密路')","('jiangtai_chaoyang', 'beigao_chaoyang', 'beigao_chaoyang')",10,True
691,"(116.46835, 39.95486)","(116.51654, 40.02275)","(116.46693, 40.00053)","('liangmaqiao', '京密路', '宏泰西街')","('jiangtai_chaoyang', 'beigao_chaoyang', 'none_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.51654, 40.02275)","(116.46481, 39.98357)","('liangmaqiao', '京密路', 'huajiadi_jie')","('jiangtai_chaoyang', 'beigao_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.51654, 40.02275)","(116.48382, 39.9436)","('liangmaqiao', '京密路', 'east_4th_ring')","('jiangtai_chaoyang', 'beigao_chaoyang', 'dougezhuang_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.51654, 40.02275)","(116.45161, 39.978)","('liangmaqiao', '京密路', '北四环东路')","('jiangtai_chaoyang', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",10,True
691,"(116.46835, 39.95486)","(116.51654, 40.02275)","(116.42891000000002, 39.88273)","('liangmaqiao', '京密路', 'guangming')","('jiangtai_chaoyang', 'beigao_chaoyang', 'none_dongcheng')",10,True
691,"(116.46835, 39.95486)","(116.54542, 40.1039)","(116.53977, 40.05642)","('liangmaqiao', '裕华路', '京密路')","('jiangtai_chaoyang', '后沙峪村_shunyi', 'sunhe_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.54542, 40.1039)","(116.45722, 39.99958)","('liangmaqiao', '裕华路', '湖光北街')","('jiangtai_chaoyang', '后沙峪村_shunyi', 'beihuqu_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.54542, 40.1039)","(116.46711, 39.98956)","('liangmaqiao', '裕华路', '广顺南大街')","('jiangtai_chaoyang', '后沙峪村_shunyi', 'jiangtai_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.47678, 40.00928)","(116.46711, 39.98956)","('liangmaqiao', '望京北路', '广顺南大街')","('jiangtai_chaoyang', 'cuigezhuang_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.45722, 39.99958)","(116.47858, 40.00786)","('liangmaqiao', '湖光北街', '望京北路')","('jiangtai_chaoyang', 'beihuqu_chaoyang', 'cuigezhuang_chaoyang')",9,True
691,"(116.46835, 39.95486)","(116.46368, 39.98374)","(116.39533, 39.82193)","('liangmaqiao', 'empty', '南苑路')","('jiangtai_chaoyang', 'jiangtai_chaoyang', 'dahongmen_fengtai')",9,True
691,"(116.46835, 39.95486)","(116.45728, 39.98559)","(116.47417, 39.99269)","('liangmaqiao', '阜通西大街', 'empty')","('jiangtai_chaoyang', 'taiyanggong_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.47546, 39.98187)","(116.46711, 39.98956)","('xiaoyun', 'jingmi', '广顺南大街')","('niuwangmiao_chaoyang', 'jiangtai_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.51654, 40.02275)","(116.53272, 40.04993)","('xiaoyun', '京密路', '京密路')","('niuwangmiao_chaoyang', 'beigao_chaoyang', 'beigao_chaoyang')",10,True
691,"(116.45562, 39.95516)","(116.51654, 40.02275)","(116.46693, 40.00053)","('xiaoyun', '京密路', '宏泰西街')","('niuwangmiao_chaoyang', 'beigao_chaoyang', 'none_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.51654, 40.02275)","(116.46481, 39.98357)","('xiaoyun', '京密路', 'huajiadi_jie')","('niuwangmiao_chaoyang', 'beigao_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.51654, 40.02275)","(116.48382, 39.9436)","('xiaoyun', '京密路', 'east_4th_ring')","('niuwangmiao_chaoyang', 'beigao_chaoyang', 'dougezhuang_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.51654, 40.02275)","(116.45161, 39.978)","('xiaoyun', '京密路', '北四环东路')","('niuwangmiao_chaoyang', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",10,True
691,"(116.45562, 39.95516)","(116.51654, 40.02275)","(116.42891000000002, 39.88273)","('xiaoyun', '京密路', 'guangming')","('niuwangmiao_chaoyang', 'beigao_chaoyang', 'none_dongcheng')",10,True
691,"(116.45562, 39.95516)","(116.54542, 40.1039)","(116.53977, 40.05642)","('xiaoyun', '裕华路', '京密路')","('niuwangmiao_chaoyang', '后沙峪村_shunyi', 'sunhe_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.54542, 40.1039)","(116.45722, 39.99958)","('xiaoyun', '裕华路', '湖光北街')","('niuwangmiao_chaoyang', '后沙峪村_shunyi', 'beihuqu_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.54542, 40.1039)","(116.46711, 39.98956)","('xiaoyun', '裕华路', '广顺南大街')","('niuwangmiao_chaoyang', '后沙峪村_shunyi', 'jiangtai_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.47678, 40.00928)","(116.46711, 39.98956)","('xiaoyun', '望京北路', '广顺南大街')","('niuwangmiao_chaoyang', 'cuigezhuang_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.45722, 39.99958)","(116.47858, 40.00786)","('xiaoyun', '湖光北街', '望京北路')","('niuwangmiao_chaoyang', 'beihuqu_chaoyang', 'cuigezhuang_chaoyang')",9,True
691,"(116.45562, 39.95516)","(116.46368, 39.98374)","(116.39533, 39.82193)","('xiaoyun', 'empty', '南苑路')","('niuwangmiao_chaoyang', 'jiangtai_chaoyang', 'dahongmen_fengtai')",9,True
691,"(116.45562, 39.95516)","(116.45728, 39.98559)","(116.47417, 39.99269)","('xiaoyun', '阜通西大街', 'empty')","('niuwangmiao_chaoyang', 'taiyanggong_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45089, 39.94257)","(116.47546, 39.98187)","(116.46711, 39.98956)","('6', 'jingmi', '广顺南大街')","('jiangtai_chaoyang', 'jiangtai_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45089, 39.94257)","(116.51654, 40.02275)","(116.53272, 40.04993)","('6', '京密路', '京密路')","('jiangtai_chaoyang', 'beigao_chaoyang', 'beigao_chaoyang')",10,True
691,"(116.45089, 39.94257)","(116.51654, 40.02275)","(116.46693, 40.00053)","('6', '京密路', '宏泰西街')","('jiangtai_chaoyang', 'beigao_chaoyang', 'none_chaoyang')",9,True
691,"(116.45089, 39.94257)","(116.51654, 40.02275)","(116.46481, 39.98357)","('6', '京密路', 'huajiadi_jie')","('jiangtai_chaoyang', 'beigao_chaoyang', 'jiangtai_chaoyang')",9,True
691,"(116.45089, 39.94257)","(116.51654, 40.02275)","(116.48382, 39.9436)","('6', '京密路', 'east_4th_ring')","('jiangtai_chaoyang', 'beigao_chaoyang', 'dougezhuang_chaoyang')",9,True
691,"(116.45089, 39.94257)","(116.51654, 40.02275)","(116.45161, 39.978)","('6', '京密路', '北四环东路')","('jiangtai_chaoyang', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",10,True
691,"(116.45089, 39.94257)","(116.51654, 40.02275)","(116.42891000000002, 39.88273)","('6', '京密路', 'guangming')","('jiangtai_chaoyang', 'beigao_chaoyang', 'none_dongcheng')",10,True
691,"(116.45089, 39.94257)","(116.54542, 40.1039)","(116.53977, 40.05642)","('6', '裕华路', '京密路')","('jiangtai_chaoyang', '后沙峪村_shunyi', 'sunhe_chaoyang')",9,True
691,"(116.45089, 39.94257)","(116.54542, 40.1039)","(116.45722, 39.99958)","('6', '裕华路', '湖光北街')","('jiangtai_chaoyang', '后沙峪村_shunyi', 'beihuqu_chaoyang')",9,True
